image_width,image_height,n_bboxes,n_segmentations,n_pdf_cells,bbox_area_frac_mean,bbox_area_frac_median,bbox_aspect_ratio_mean,bbox_aspect_ratio_median,bbox_width_mean,bbox_height_mean,cell_chars_mean,cell_words_mean,category_ids
1025,1025,19,19,106,0.029270603519029974,0.022134493577107273,10.075444469275581,6.287707390648563,309.6213935430603,76.85459326013466,53.764150943396224,8.349056603773585,"[8, 8, 8, 8, 8, 8, 9, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,13,13,54,0.020895450023405572,0.00708280631309251,18.05058661283982,5.6611030820288715,344.21025742870467,55.72753945194238,51.53703703703704,8.148148148148149,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5, 10]"
1025,1025,1,1,21,0.9998804610994935,0.9998804610994935,1.000777604976672,1.000777604976672,1025.3371557743476,1024.540468007623,7.476190476190476,2.0952380952380953,[7]
1025,1025,16,16,69,0.03435759164914756,0.03545946558934937,6.212739131453963,4.146434805174714,369.25339846165815,90.0124094380283,41.11594202898551,6.6521739130434785,"[8, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,10,10,133,0.05261872979691351,0.03676520195476696,10.11946155679021,9.115530983291004,551.0186918178172,71.58053046684851,31.593984962406015,4.909774436090226,"[10, 9, 10, 10, 10, 10, 8, 5, 5, 8]"
1025,1025,6,6,150,0.07171091572313944,0.0022842676047429133,33.27604282778004,29.37920551918296,393.3825612656895,92.64075021172302,10.14,1.9133333333333333,"[9, 10, 10, 5, 5, 6]"
1025,1025,4,4,262,0.1565790176163115,0.006166471835548765,16.325986889034244,12.615567366546673,422.7929141764864,213.06548840627275,8.988549618320612,1.3129770992366412,"[9, 5, 6, 8]"
1025,1025,3,3,3,0.006832809656051611,0.009150195762509288,5.7965789637193685,4.78272553255802,198.74425743119198,33.313796629174526,8.666666666666666,1.6666666666666667,"[7, 11, 11]"
1025,1025,10,10,52,0.028268273811233084,0.023253001657021613,8.312592482730668,5.42199290097351,321.3814057682291,78.20942590038314,44.07692307692308,7.115384615384615,"[10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,22,22,104,0.021155808037110695,0.016134744102246572,20.96476649807837,20.84796072380535,559.4536581761371,33.05189435904931,40.14423076923077,6.163461538461538,"[10, 10, 10, 6, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 9, 10, 9, 10, 8, 8]"
1025,1025,13,13,87,0.03674960061432537,0.035469661301742915,6.751071896971579,3.0041443536689734,306.5176928785667,101.7252810140473,51.747126436781606,7.482758620689655,"[8, 8, 10, 10, 10, 10, 10, 10, 10, 1, 7, 5, 5]"
1025,1025,4,4,17,0.1063217062467056,0.03504571716695977,6.247160164905117,5.4705130093018886,479.2155553973813,183.20409076256962,14.058823529411764,2.1176470588235294,"[10, 10, 7, 5]"
1025,1025,5,5,123,0.10756409664143166,0.021510352816126534,11.426968047708247,4.980848153214773,602.109717292525,134.53385507886202,13.463414634146341,2.2113821138211383,"[8, 10, 9, 9, 5]"
1025,1025,20,20,116,0.02834393780742283,0.008009955930147042,10.258438782978576,9.441886075342378,299.28262691993467,79.53217764520201,55.724137931034484,7.7844827586206895,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 4, 4, 4, 4, 4, 4]"
1025,1025,10,10,161,0.047360784264077235,0.04234956824250414,2.1009151023282335,1.4958373019661646,268.76063696614585,188.7291069316731,14.267080745341614,2.4782608695652173,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,5,5,17,0.007582359719292359,0.0009691666386083135,8.384420117073871,7.261233928891427,126.80882491441396,46.65573152440939,22.705882352941178,4.294117647058823,"[10, 10, 8, 5, 7]"
1025,1025,20,20,57,0.012820715531913657,0.005659596198769624,15.80613423809327,11.289058024311075,350.302331937936,30.756197721233832,34.73684210526316,5.87719298245614,"[8, 8, 8, 7, 1, 10, 10, 10, 10, 8, 10, 10, 10, 5, 5, 10, 10, 9, 6, 6]"
1025,1025,5,5,244,0.13835790011039226,0.004265245795618343,16.291825717913532,8.029771732079507,382.9864181796505,177.4270681182089,13.692622950819672,2.2008196721311477,"[8, 10, 9, 5, 10]"
1025,1025,2,2,5,0.01255466742068577,0.01255466742068577,11.892797195539117,11.892797195539117,242.79859170751632,36.32861879734849,40.8,6.8,"[10, 10]"
1025,1025,6,6,130,0.06287811690277391,0.011617985244693051,14.840056150066063,16.99565146753895,425.43886482138095,111.24553467873324,11.746153846153845,2.0153846153846153,"[6, 8, 8, 8, 9, 9]"
1025,1025,17,17,108,0.03695881986627171,0.04203392546791446,10.638988316677228,3.068390039215687,395.0800235486352,94.67774789995545,53.398148148148145,7.962962962962963,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 5]"
1025,1025,12,12,51,0.036561393313134884,0.03078803407803217,10.724435496489333,6.76014188510425,484.3515368393264,62.162098724314156,80.03921568627452,12.333333333333334,"[6, 7, 8, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,25,25,110,0.02253003472318914,0.022377265207219253,10.40063023029576,5.5719034241486085,316.59904726307184,60.0323842929293,48.21818181818182,7.3090909090909095,"[6, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,23,23,62,0.011647701286481755,0.005435583178747708,5.0120553888863215,6.15689580558064,177.65627755026054,53.49541873421108,30.177419354838708,4.612903225806452,"[8, 8, 8, 10, 4, 4, 4, 4, 4, 4, 4, 8, 10, 10, 8, 4, 4, 4, 8, 6, 7, 7, 7]"
1025,1025,16,16,110,0.03499306351632045,0.02098245049733779,5.22933327558715,3.175834639979998,294.05704476010095,101.10505111466225,48.54545454545455,7.754545454545455,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10, 10, 8]"
1025,1025,11,11,184,0.060551175902761004,0.015767705113833134,33.092891170391766,45.77271294870474,743.0175069972797,74.14168754201935,17.91304347826087,3.119565217391304,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 5, 9]"
1025,1025,27,27,170,0.01827859743911409,0.012128374149897213,9.602752696894283,10.34907278510372,316.0551932958235,52.538871162113374,31.6,5.235294117647059,"[8, 8, 8, 8, 10, 10, 10, 10, 10, 8, 8, 10, 10, 10, 8, 8, 8, 10, 10, 10, 10, 10, 10, 9, 9, 9, 5]"
1025,1025,14,14,60,0.004162843546971087,0.0046480844614665145,1.5541452490612522,1.3113716528416492,75.88607272376541,54.91809580176765,6.783333333333333,1.2166666666666666,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,27,27,70,0.014579663401284585,0.002965767354921761,11.047687443492267,8.86171766476451,255.7274869583636,43.76603765899741,40.81428571428572,6.142857142857143,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8]"
1025,1025,10,10,65,0.04894681458304674,0.0242052173863681,16.739636099784875,15.271548463402056,641.2710409818953,64.1138190812385,33.52307692307692,5.2615384615384615,"[6, 10, 9, 10, 10, 10, 10, 8, 9, 5]"
1025,1025,5,5,176,0.09675974946532444,0.003568202391666671,21.93361533094281,20.73222699914162,428.02368710477896,147.7674458833573,12.352272727272727,1.9488636363636365,"[6, 8, 5, 9, 10]"
1025,1025,13,13,88,0.03745802920833159,0.023726567016636953,8.09071520468991,6.496535875899491,354.4618634144042,98.33466222319346,53.45454545454545,8.556818181818182,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,11,11,94,0.023704727572226695,0.004656393398698049,9.958524518754727,11.76375379669998,313.6770291873801,64.0201730485876,14.191489361702128,2.382978723404255,"[8, 8, 8, 6, 6, 10, 10, 10, 9, 9, 9]"
1025,1025,21,21,188,0.026106338480093055,0.0102442505322836,12.927311922137008,9.333764313725494,344.2838817361679,68.43316975877374,23.19148936170213,3.648936170212766,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 9, 9, 9, 9, 5]"
1025,1025,11,11,90,0.04160474261517424,0.04161623332577995,15.51056875623227,3.311638078123199,353.29495062084,108.69343846994042,60.53333333333333,9.077777777777778,"[6, 10, 10, 10, 10, 10, 10, 10, 8, 5, 5]"
1025,1025,7,7,60,0.07155226216040718,0.0800702737034442,11.028226868071519,6.365122522837393,688.789859853003,90.17190405862883,61.15,9.75,"[8, 10, 10, 10, 10, 5, 9]"
1025,1025,10,10,123,0.0552462975193301,0.04501590758878663,12.234934404109847,8.110652607262832,595.4788056923874,75.57437194735553,28.78048780487805,4.772357723577236,"[10, 10, 9, 10, 10, 8, 9, 10, 5, 5]"
1025,1025,8,8,172,0.05510438835608315,0.02066500180492722,13.166576721981155,12.96324834966302,372.49693739787585,162.28521350220956,22.53488372093023,3.558139534883721,"[10, 8, 8, 8, 10, 10, 10, 5]"
1025,1025,5,5,15,0.08881538502836347,0.028759682065391253,4.234982069979068,1.1742777260018642,368.9494451148727,179.8450177605446,14.866666666666667,2.0,"[8, 7, 1, 5, 7]"
1025,1025,1,1,13,0.24383869056700713,0.24383869056700713,2.655947757071267,2.655947757071267,824.8689160879629,310.57422492283956,56.07692307692308,8.615384615384615,[10]
1025,1025,20,20,187,0.029813043394465916,0.0136043429391959,14.545088546108346,7.170179194826863,370.99226110042883,77.57328645644361,28.358288770053477,4.438502673796791,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 5, 9, 9]"
1025,1025,3,3,2,0.14155223844758108,0.0023477518336964313,4.1920601904828,1.0025445292620865,278.6481748612192,229.2457211585935,8.5,2.0,"[7, 5, 8]"
1025,1025,19,19,175,0.02701103286414519,0.022996572170185366,9.48960361707083,7.288587192891357,378.91415418033284,61.53267171370471,25.24,4.005714285714285,"[8, 8, 10, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 10, 10, 10]"
1025,1025,11,11,46,0.05065199309282326,0.05158552157865021,16.284641582219237,10.248531177809362,684.7125346801348,65.6912427304293,91.65217391304348,15.23913043478261,"[6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,12,12,201,0.0406127373685465,0.014239974431442055,8.132889432060123,6.717798985186983,362.4656082227877,105.81805499527319,13.90547263681592,2.4378109452736316,"[10, 10, 10, 10, 10, 10, 10, 10, 5, 9, 9, 9]"
1025,1025,20,20,107,0.03191344415995352,0.007299089165654697,9.611487661668848,5.857233239081927,332.0625188316993,83.6377965088384,54.05607476635514,8.616822429906541,"[6, 8, 10, 8, 8, 8, 8, 8, 8, 8, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,18,18,141,0.026594903974686543,0.01864366535254905,11.313592799862516,4.248244005265514,292.05285380019063,89.463042019865,26.28368794326241,4.375886524822695,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 10, 10, 8, 9, 7]"
1025,1025,9,9,162,0.051596433135038276,0.002513625599527978,15.25701475303078,4.909665908366694,287.50717992091825,82.7285447671248,9.746913580246913,1.6790123456790123,"[6, 10, 9, 10, 10, 5, 5, 9, 9]"
1025,1025,9,9,90,0.07063179771116695,0.020643366104366977,10.38778931252167,6.389634880232994,511.40960648258493,97.01440724039409,14.777777777777779,2.688888888888889,"[8, 10, 10, 10, 10, 5, 8, 7, 7]"
1025,1025,16,16,183,0.035661322332525704,0.021847434472858675,6.771716084445766,5.6204704554574345,344.4042743984045,82.97177671370329,29.885245901639344,4.579234972677596,"[8, 8, 8, 1, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,5,5,212,0.114579723634249,0.006358400777943689,18.930274795062264,18.987643876720377,482.4237267737235,161.30716025641124,7.028301886792453,1.3113207547169812,"[6, 8, 10, 10, 9]"
1025,1025,13,13,43,0.039151520023817984,0.009224768959119093,12.666488336997269,5.217192691405562,418.4968372956176,78.00461188072492,66.37209302325581,10.511627906976743,"[6, 10, 10, 10, 10, 10, 10, 10, 5, 1, 8, 8, 7]"
1025,1025,14,14,94,0.031916019533662035,0.014824569381467461,15.458671854783882,11.903585110982082,535.105410384307,47.919585838664496,24.882978723404257,3.8191489361702127,"[6, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9, 9, 5]"
1025,1025,27,27,77,0.005320039944955197,0.005530574575410979,6.544271078883366,4.102199861183406,165.39028014714754,33.01691507289076,15.922077922077921,2.6233766233766236,"[6, 6, 7, 8, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,28,28,210,0.016670289318594288,0.006946808337885727,2.965595285621412,2.5199384066669976,146.56268598616407,94.65830645126088,38.86666666666667,5.852380952380952,"[8, 10, 10, 10, 10, 10, 10, 8, 8, 8, 10, 5, 5, 7, 1, 10, 10, 10, 10, 10, 10, 8, 8, 8, 7, 7, 1, 1]"
1025,1025,11,11,48,0.03639016419006668,0.003597794429963482,12.84317027875686,5.6385369287885325,399.37971452543746,63.40423813831737,78.14583333333333,11.791666666666666,"[6, 7, 8, 8, 10, 10, 10, 10, 10, 8, 5]"
1025,1025,3,3,135,0.18376948858394815,0.025664118522245975,8.843632502796753,8.85768738869855,540.9383111533922,228.49343265020343,11.274074074074074,2.577777777777778,"[9, 8, 10]"
1025,1025,7,7,49,0.051216121192759055,0.050377130706500135,11.107433206120188,7.849783346920929,533.9027902971351,75.4301481779499,28.693877551020407,4.877551020408164,"[6, 8, 10, 10, 8, 9, 9]"
1025,1025,5,5,11,0.0279686117802183,0.002224004501011845,15.565530177403014,20.311327825242188,295.2856715604359,73.00009858108618,35.81818181818182,5.0,"[8, 10, 10, 7, 5]"
1025,1025,9,9,60,0.05488640103422072,0.014147966550884676,11.391559392071171,5.285939873148039,490.8317050744372,94.1159316849046,74.7,11.65,"[10, 10, 10, 5, 5, 8, 8, 8, 10]"
1025,1025,9,9,38,0.029316560000215448,0.025834913450956457,5.399146807933439,4.076243554186479,323.40803658205317,81.9016126240139,46.63157894736842,7.026315789473684,"[8, 8, 10, 10, 10, 10, 6, 7, 1]"
1025,1025,5,5,303,0.13554871726239778,0.0047649202760072324,18.32642437236283,22.97019286333755,456.2524012970125,169.81556446566756,7.125412541254126,1.4884488448844884,"[8, 10, 9, 1, 5]"
1025,1025,15,15,111,0.03632635289648028,0.02617318508615568,8.401729825621077,6.0876881231510245,351.6505495279793,93.99392059116035,28.71171171171171,4.693693693693693,"[6, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 7, 8, 9]"
1025,1025,14,14,59,0.027677746439503874,0.0019684493398352608,8.407465741564922,7.135800240015369,193.46543997689236,106.7154927707638,12.677966101694915,1.9830508474576272,"[11, 10, 10, 10, 11, 10, 10, 7, 8, 8, 10, 9, 9, 5]"
1025,1025,11,11,103,0.04931675180353285,0.035510775140537645,6.69570351242738,3.3936484568330814,358.46013572489596,140.30515276916896,49.932038834951456,7.737864077669903,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 6]"
1025,1025,13,13,52,0.020396319338187953,0.01868756664976994,11.34569336543195,7.983470986407332,329.3898076373626,57.914966985656854,40.03846153846154,6.1923076923076925,"[8, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8]"
1025,1025,4,4,184,0.1637931466892271,0.00301021089391896,10.739982416326647,8.83709726942762,341.74304378106245,206.61776732535236,14.73913043478261,2.108695652173913,"[6, 9, 5, 5]"
1025,1025,7,7,31,0.06573681660206286,0.0625454770659508,9.372800779549635,8.640023245812394,731.2535113508596,82.51105559964729,74.2258064516129,12.096774193548388,"[10, 10, 10, 10, 10, 10, 5]"
1025,1025,11,11,179,0.05393050828453261,0.03135563105122647,24.808377885307024,4.657475490196078,561.3138225071604,97.61363096927121,24.145251396648046,4.893854748603352,"[10, 10, 10, 10, 10, 10, 10, 10, 5, 9, 9]"
1025,1025,15,15,157,0.025492236727210002,0.023985566977628818,3.9538080666949686,2.764937948427283,241.10558848856206,101.2416106060606,23.898089171974522,3.840764331210191,"[10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10, 10, 10, 10, 6]"
1025,1025,14,14,48,0.030196141776336737,0.0265308928604132,17.541457892112174,12.606792256717124,543.6028535383597,50.503547105654754,112.0,18.541666666666668,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8]"
1025,1025,5,5,15,0.05609498199207752,0.05158028083884133,9.601285783250075,8.312905318050662,474.1653150122603,116.87452337067248,71.13333333333334,12.333333333333334,"[6, 8, 7, 10, 10]"
1025,1025,7,7,202,0.06010277318487083,0.00399575322290175,20.83850325175691,16.266495324309343,492.7731923372816,75.6881004666527,10.524752475247524,1.9851485148514851,"[6, 10, 9, 10, 10, 5, 5]"
1025,1025,9,9,42,0.02798602127509878,0.02750734911172387,5.918161048376845,3.764319973091413,302.25255788318503,82.6451141909101,43.54761904761905,7.0476190476190474,"[8, 10, 10, 10, 10, 10, 5, 7, 8]"
1025,1025,4,4,158,0.13230598627648577,0.006933575465706404,23.504310302689557,22.302108483999465,527.1189265928786,168.7815812951101,11.873417721518987,1.8987341772151898,"[8, 9, 10, 5]"
1025,1025,5,5,21,0.0359146070994169,0.026320246444159975,8.693978004023423,4.238138965411697,370.53195981611293,93.44552932113154,36.142857142857146,5.476190476190476,"[10, 10, 8, 9, 7]"
1025,1025,17,17,189,0.03509662209922367,0.0266745606598604,9.594369305281461,5.920965053923151,368.86507277246733,88.8393297331321,28.015873015873016,4.64021164021164,"[8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10, 8, 8, 9]"
1025,1025,16,16,46,0.012170800365192917,0.0109011999727375,8.181599327802811,7.739426272806531,278.1033565951096,42.679849865169814,30.08695652173913,5.043478260869565,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 1, 1, 10, 7, 7, 5]"
1025,1025,17,17,106,0.03299062359040142,0.034895025742919396,7.651587605907306,4.051126759364105,370.36889981497495,89.28821233864379,51.83018867924528,7.990566037735849,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 4, 4, 4]"
1025,1025,6,6,21,0.041182980733361164,0.017102294881569176,8.022954214879535,7.827519393921298,405.79392673611113,89.42213026094275,76.71428571428571,11.761904761904763,"[6, 8, 8, 8, 10, 10]"
1025,1025,7,7,418,0.07858977342925379,0.0031862076417263677,22.969783482373327,14.96715277785557,390.4320138138473,101.11321849681647,7.595693779904306,1.569377990430622,"[8, 9, 4, 4, 4, 4, 5]"
1025,1025,12,12,110,0.0326789495430852,0.0061308568676635335,18.002519128149135,11.346236698566969,459.8345458797958,65.83512949995644,23.5,3.9,"[6, 8, 8, 8, 8, 10, 10, 10, 10, 10, 9, 9]"
1025,1025,11,11,55,0.04632688821576432,0.055013766586066895,12.490793529131691,8.802309756684483,609.8952090656566,64.63490416666667,78.2,12.072727272727272,"[10, 10, 10, 10, 10, 10, 10, 10, 8, 6, 5]"
1025,1025,20,20,147,0.01446703265696413,0.0020321414978591076,10.77516809458957,5.064986093041854,203.59991729316303,45.37860287237376,19.551020408163264,3.163265306122449,"[6, 6, 8, 10, 9, 9, 5, 5, 10, 10, 10, 8, 10, 10, 10, 10, 10, 7, 10, 10]"
1025,1025,12,12,304,0.03243451899482392,0.03008111746748552,11.859635601017288,9.137278857735552,459.1058018858932,77.11817423979376,8.332236842105264,2.013157894736842,"[8, 10, 10, 10, 10, 10, 10, 10, 5, 10, 10, 10]"
1025,1025,5,5,85,0.07007689585459716,0.002366200249104555,12.177694635958735,13.0682484870514,277.41634034201223,115.41227110484374,11.564705882352941,1.8352941176470587,"[6, 8, 9, 10, 5]"
1025,1025,16,16,129,0.028284325434331514,0.018805723190561632,8.456542278453398,4.334265627386723,284.35826284161783,87.24058650436827,33.348837209302324,4.976744186046512,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 8, 9, 5]"
1025,1025,3,3,3,0.28116045937082307,0.11141174009604411,6.236901262776397,8.26694804514766,721.4582882727858,295.87364661020575,17.666666666666668,2.0,"[11, 10, 7]"
1025,1025,16,16,112,0.03399028153004163,0.030551312686336096,6.872114794482915,3.0569993274478904,302.7661879484339,107.63562803738856,24.901785714285715,4.142857142857143,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 5, 7, 7, 10, 7]"
1025,1025,5,5,95,0.1308396175455701,0.006473443777057597,29.307788225082607,1.266595208070618,479.1116176704956,309.6303371438735,21.389473684210525,3.4105263157894736,"[8, 10, 5, 6, 7]"
1025,1025,41,41,122,0.005367315195079335,0.005184214453282926,6.754609023910148,4.696201218743868,171.41859162037034,32.906971180555566,22.688524590163933,3.180327868852459,"[8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,8,8,32,0.04426719311975995,0.01711995076419874,4.517467096239115,4.01519770739885,345.960262460006,91.38571896106126,38.03125,5.40625,"[6, 10, 10, 10, 7, 7, 10, 8]"
1025,1025,11,11,101,0.04891369429467173,0.059928527882684685,8.309743195185549,2.268778578710321,336.4331403000594,136.9857279183884,51.40594059405941,7.96039603960396,"[6, 6, 10, 10, 10, 10, 10, 10, 10, 8, 8]"
1025,1025,17,17,105,0.02646597515299543,0.021790038688690554,20.189634829996653,16.78934692749777,621.944744195157,37.71339811770499,32.99047619047619,5.428571428571429,"[5, 5, 9, 9, 8, 10, 10, 10, 10, 10, 10, 10, 8, 8, 4, 4, 4]"
1025,1025,10,10,262,0.04474647797162776,0.002344752685120891,7.424434891697333,2.742888023566514,169.21979220909657,125.03582743311856,9.393129770992367,1.797709923664122,"[8, 8, 9, 9, 10, 10, 5, 5, 5, 5]"
